MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
216,132,155,244,153,53,428,274,260,2022-01-22 17:22:34.986
213,129,189,243,155,54,430,275,262,2022-01-22 17:22:35.098
213,127,187,243,155,56,431,278,259,2022-01-22 17:22:35.210
216,132,157,244,156,53,429,274,259,2022-01-22 17:22:35.321
216,134,210,243,156,55,428,273,257,2022-01-22 17:22:35.434
213,129,149,243,154,54,430,275,262,2022-01-22 17:22:35.545
213,131,195,243,158,58,432,276,259,2022-01-22 17:22:35.657
213,129,177,241,154,52,430,275,262,2022-01-22 17:22:35.769
216,131,164,244,156,53,428,273,260,2022-01-22 17:22:35.880
215,132,208,241,156,53,430,274,259,2022-01-22 17:22:35.992
214,131,152,246,158,56,429,275,257,2022-01-22 17:22:36.103
216,136,203,244,155,55,428,273,257,2022-01-22 17:22:36.215
213,130,174,243,155,56,430,276,257,2022-01-22 17:22:36.327
213,132,174,242,158,58,430,277,257,2022-01-22 17:22:36.438
214,133,204,241,153,53,430,274,256,2022-01-22 17:22:36.550
214,134,154,243,154,55,429,276,257,2022-01-22 17:22:36.662
213,132,208,243,155,54,431,275,259,2022-01-22 17:22:36.774
216,136,168,242,155,55,429,273,260,2022-01-22 17:22:36.885
216,136,182,243,156,55,428,273,257,2022-01-22 17:22:36.997
213,131,197,243,155,56,431,278,259,2022-01-22 17:22:37.108
216,134,152,241,156,53,427,273,260,2022-01-22 17:22:37.221
216,134,209,241,153,53,428,273,260,2022-01-22 17:22:37.332
213,132,157,244,155,53,431,275,259,2022-01-22 17:22:37.444
213,132,188,243,155,56,431,278,259,2022-01-22 17:22:37.556
216,133,189,241,156,53,428,273,260,2022-01-22 17:22:37.667
214,131,158,243,155,56,429,276,257,2022-01-22 17:22:37.779
213,129,209,241,155,53,430,275,262,2022-01-22 17:22:37.891
213,132,151,243,155,56,432,278,259,2022-01-22 17:22:38.002
215,133,196,241,151,53,429,274,260,2022-01-22 17:22:38.115
215,132,181,241,153,53,429,274,262,2022-01-22 17:22:38.226
214,134,168,243,155,56,430,276,257,2022-01-22 17:22:38.338
213,133,209,241,153,53,430,274,262,2022-01-22 17:22:38.449
213,133,149,244,151,53,430,274,262,2022-01-22 17:22:38.560
213,129,204,241,153,52,430,275,262,2022-01-22 17:22:38.672
214,134,174,242,154,55,429,276,257,2022-01-22 17:22:38.785
212,132,174,243,158,56,431,277,259,2022-01-22 17:22:38.896
216,134,203,243,156,53,428,265,260,2022-01-22 17:22:39.008
213,129,149,243,154,56,432,278,259,2022-01-22 17:22:39.120
216,131,210,243,155,53,428,273,260,2022-01-22 17:22:39.231
216,134,163,243,155,56,429,273,257,2022-01-22 17:22:39.343
213,132,181,241,153,53,430,274,259,2022-01-22 17:22:39.455
213,132,195,243,155,58,430,277,259,2022-01-22 17:22:39.566
213,132,153,243,154,56,428,278,259,2022-01-22 17:22:39.679
213,132,211,243,155,58,432,276,259,2022-01-22 17:22:39.790
213,132,156,244,154,54,431,275,262,2022-01-22 17:22:39.902
213,132,191,244,155,58,430,277,259,2022-01-22 17:22:40.014
216,134,187,243,156,53,428,273,260,2022-01-22 17:22:40.125
214,133,159,241,153,53,425,274,259,2022-01-22 17:22:40.236
213,132,212,241,153,54,431,278,258,2022-01-22 17:22:40.348
216,133,151,244,153,53,429,273,260,2022-01-22 17:22:40.460
213,129,199,244,154,52,430,275,262,2022-01-22 17:22:40.571
