MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
532,926,854,799,993,30,933,884,290,2022-01-23 12:35:05.048
533,926,850,798,994,29,932,881,290,2022-01-23 12:35:05.149
535,925,852,796,988,34,933,884,287,2022-01-23 12:35:05.265
533,924,850,794,992,29,930,882,290,2022-01-23 12:35:05.381
533,926,855,797,991,34,933,884,288,2022-01-23 12:35:05.482
531,928,854,799,992,32,933,884,290,2022-01-23 12:35:05.602
531,928,854,798,993,32,933,881,290,2022-01-23 12:35:05.718
534,925,849,793,985,34,933,884,287,2022-01-23 12:35:05.822
532,926,850,794,992,29,930,881,290,2022-01-23 12:35:05.935
532,926,850,798,994,29,932,881,291,2022-01-23 12:35:06.053
530,923,851,796,994,29,931,881,290,2022-01-23 12:35:06.167
530,926,850,798,994,29,932,881,290,2022-01-23 12:35:06.266
525,925,849,791,983,32,932,882,289,2022-01-23 12:35:06.382
531,926,851,796,992,29,932,881,290,2022-01-23 12:35:06.498
533,925,852,793,989,32,933,885,288,2022-01-23 12:35:06.605
533,925,853,797,989,34,933,884,289,2022-01-23 12:35:06.721
535,924,847,792,986,29,930,882,289,2022-01-23 12:35:06.836
535,923,846,792,986,29,930,880,289,2022-01-23 12:35:06.937
535,923,847,794,986,29,930,879,291,2022-01-23 12:35:07.052
535,925,852,793,983,34,933,883,287,2022-01-23 12:35:07.169
533,923,850,794,992,29,931,880,290,2022-01-23 12:35:07.284
534,923,850,794,990,29,931,882,291,2022-01-23 12:35:07.384
534,926,847,794,986,29,930,879,291,2022-01-23 12:35:07.506
535,925,853,796,988,34,933,883,288,2022-01-23 12:35:07.606
535,924,846,790,986,29,930,882,289,2022-01-23 12:35:07.722
535,925,849,791,983,31,932,882,287,2022-01-23 12:35:07.839
532,926,854,798,994,30,933,881,290,2022-01-23 12:35:07.954
533,923,850,794,990,29,930,879,290,2022-01-23 12:35:08.054
535,925,848,789,983,32,930,882,289,2022-01-23 12:35:08.170
532,926,850,798,994,29,932,881,290,2022-01-23 12:35:08.286
533,923,847,794,992,29,930,880,290,2022-01-23 12:35:08.387
